"Description","JSON"
"Failure to validate the integer operand in ASP (AMD Secure Processor) bootloader may allow an attacker to introduce an integer overflow in the L2 directory table in SPI flash resulting in a potential denial of service.","{""ROOTCAUSE"": ""Failure to validate the integer operand"", ""WEAKNESS"": ""integer overflow"", ""IMPACT"": ""potential denial of service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""ASP (AMD Secure Processor)"", ""VERSION"": ""nan"", ""COMPONENT"": ""bootloader""}"
"A malformed SMI (System Management Interface) command may allow an attacker to establish a corrupted SMI Trigger Info data structure, potentially leading to out-of-bounds memory reads and writes when triggering an SMI resulting in a potential loss of resources.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""out-of-bounds memory reads and writes"", ""IMPACT"": ""potential loss of resources"", ""VECTOR"": ""malformed SMI command"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""nan"", ""VERSION"": ""nan"", ""COMPONENT"": ""SMI (System Management Interface)""}"
"A malicious or compromised UApp or ABL may be used by an attacker to issue a malformed system call to the Stage 2 Bootloader potentially leading to corrupt memory and code execution.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""corrupt memory"", ""IMPACT"": ""code execution"", ""VECTOR"": ""malformed system call"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""nan"", ""VERSION"": ""nan"", ""COMPONENT"": ""Stage 2 Bootloader""}"
"Stack-based buffer overflow vulnerability in frontend/main.c in faad2 before 2.2.7.1 allow local attackers to execute arbitrary code via filename and pathname options.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""Stack-based buffer overflow"", ""IMPACT"": ""execute arbitrary code"", ""VECTOR"": ""filename and pathname options"", ""ATTACKER"": ""local attackers"", ""PRODUCT"": ""faad2"", ""VERSION"": ""before 2.2.7.1"", ""COMPONENT"": ""frontend/main.c""}"
"In the code that verifies the file size in the ark library, it is possible to manipulate the offset read from the target file due to the wrong use of the data type. An attacker could use this vulnerability to cause a stack buffer overflow and as a result, perform an attack such as remote code execution.","{""ROOTCAUSE"": ""wrong use of the data type"", ""WEAKNESS"": ""stack buffer overflow"", ""IMPACT"": ""remote code execution"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""ark library"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"Multiple command injections and stack-based buffer overflows vulnerabilities in the SubNet_handler_func function of spx_restservice allow an attacker to execute arbitrary code with the same privileges as the server user (root). This issue affects: Lanner Inc IAC-AST2500A standard firmware version 1.10.0.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": [""command injections"", ""stack-based buffer overflows""], ""IMPACT"": ""execute arbitrary code with the same privileges as the server user (root)"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Lanner Inc IAC-AST2500A"", ""VERSION"": ""standard firmware version 1.10.0"", ""COMPONENT"": ""SubNet_handler_func function of spx_restservice""}"
"Command injection and stack-based buffer overflow vulnerabilities in the KillDupUsr_func function of spx_restservice allow an attacker to execute arbitrary code with the same privileges as the server user (root). This issue affects: Lanner Inc IAC-AST2500A standard firmware version 1.10.0.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": [""command injection"", ""stack-based buffer overflows""], ""IMPACT"": ""execute arbitrary code with the same privileges as the server user (root)"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Lanner Inc IAC-AST2500A"", ""VERSION"": ""standard firmware version 1.10.0"", ""COMPONENT"": ""KillDupUsr_func function of spx_restservice""}"
"Command injection and multiple stack-based buffer overflows vulnerabilities in the Login_handler_func function of spx_restservice allow an attacker to execute arbitrary code with the same privileges as the server user (root). This issue affects: Lanner Inc IAC-AST2500A standard firmware version 1.10.0.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": [""command injection"", ""stack-based buffer overflows""], ""IMPACT"": ""execute arbitrary code with the same privileges as the server user (root)"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Lanner Inc IAC-AST2500A"", ""VERSION"": ""standard firmware version 1.10.0"", ""COMPONENT"": ""Login_handler_func function of spx_restservice""}"
"A stack-based buffer overflow vulnerability in a subfunction of the Login_handler_func function of spx_restservice allows an attacker to execute arbitrary code with the same privileges as the server user (root). This issue affects: Lanner Inc IAC-AST2500A standard firmware version 1.10.0.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""stack-based buffer overflow"", ""IMPACT"": ""execute arbitrary code with the same privileges as the server user (root)"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Lanner Inc IAC-AST2500A"", ""VERSION"": ""standard firmware version 1.10.0"", ""COMPONENT"": ""subfunction of the Login_handler_func function of spx_restservice""}"
"Command injection and multiple stack-based buffer overflows vulnerabilities in the modifyUserb_func function of spx_restservice allow an attacker to execute arbitrary code with the same privileges as the server user (root). This issue affects: Lanner Inc IAC-AST2500A standard firmware version 1.10.0.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": [""Command injection"", ""stack-based buffer overflows""], ""IMPACT"": ""execute arbitrary code with the same privileges as the server user (root)"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Lanner Inc IAC-AST2500A"", ""VERSION"": ""standard firmware version 1.10.0"", ""COMPONENT"": ""modifyUserb_func function of spx_restservice""}"
"LibreDWG v0.12.3 was discovered to contain a heap-buffer overflow via decode_preR13.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""heap-buffer overflow"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""LibreDWG"", ""VERSION"": ""v0.12.3"", ""COMPONENT"": ""decode_preR13""}"
"A Heap-based Buffer Overflow vulnerabilty exists in jhead 3.04 and 3.05 is affected by: Buffer Overflow via the RemoveUnknownSections function in jpgfile.c.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""Heap-based Buffer Overflow"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""jhead"", ""VERSION"": ""3.04 and 3.05"", ""COMPONENT"": ""RemoveUnknownSections function in jpgfile.c""}"
"A Heap-based Buffer Overflow vulnerability exists in jhead 3.04 and 3.05 via the RemoveSectionType function in jpgfile.c.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""Heap-based Buffer Overflow"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""jhead"", ""VERSION"": ""3.04 and 3.05"", ""COMPONENT"": ""RemoveSectionType function in jpgfile.c""}"
"TensorFlow is an end-to-end open source platform for machine learning. An attacker can trigger undefined behavior by binding to null pointer in `tf.raw_ops.ParameterizedTruncatedNormal`. This is because the implementation(https://github.com/tensorflow/tensorflow/blob/3f6fe4dfef6f57e768260b48166c27d148f3015f/tensorflow/core/kernels/parameterized_truncated_normal_op.cc#L630) does not validate input arguments before accessing the first element of `shape`. If `shape` argument is empty, then `shape_tensor.flat<T>()` is an empty array. The fix will be included in TensorFlow 2.5.0. We will also cherrypick this commit on TensorFlow 2.4.2, TensorFlow 2.3.3, TensorFlow 2.2.3 and TensorFlow 2.1.4, as these are also affected and still in supported range.","{""ROOTCAUSE"": ""does not validate input arguments before accessing the first element"", ""WEAKNESS"": ""nan"", ""IMPACT"": ""undefined behavior"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""TensorFlow"", ""VERSION"": ""2.5.0, 2.4.2, 2.3.3, 2.2.3 and 2.1.4"", ""COMPONENT"": ""tf.raw_ops.ParameterizedTruncatedNormal""}"
"Possible buffer overflow due to lack of range check while processing a DIAG command for COEX management in Snapdragon Auto, Snapdragon Compute, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Mobile, Snapdragon Voice & Music, Snapdragon Wearables","{""ROOTCAUSE"": ""lack of range check"", ""WEAKNESS"": ""buffer overflow"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Snapdragon"", ""VERSION"": ""nan"", ""COMPONENT"": ""DIAG command for COEX management""}"
"Possible heap overflow due to lack of index validation before allocating and writing to heap buffer in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Industrial IOT, Snapdragon Mobile","{""ROOTCAUSE"": ""lack of index validation before allocating and writing to heap buffer"", ""WEAKNESS"": ""heap overflow"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Snapdragon"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"Improper access control sequence for AC database after memory allocation can lead to possible memory corruption in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Voice & Music, Snapdragon Wearables, Snapdragon Wired Infrastructure and Networking","{""ROOTCAUSE"": ""Improper access control sequence"", ""WEAKNESS"": ""memory corruption"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Snapdragon"", ""VERSION"": ""nan"", ""COMPONENT"": ""AC database""}"
"Lack of MBN header size verification against input buffer can lead to memory corruption in Snapdragon Auto, Snapdragon Compute, Snapdragon Connectivity, Snapdragon Consumer IOT, Snapdragon Industrial IOT, Snapdragon Wearables","{""ROOTCAUSE"": ""Lack of header size verification against input buffer"", ""WEAKNESS"": ""memory corruption"", ""IMPACT"": ""nan"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""Snapdragon"", ""VERSION"": ""nan"", ""COMPONENT"": ""MBN header""}"
"A race condition was addressed with improved locking. This issue is fixed in macOS Monterey 12.1, Security Update 2021-008 Catalina, macOS Big Sur 11.6.2. A remote attacker may be able to cause unexpected application termination or heap corruption.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""race condition"", ""IMPACT"": ""unexpected application termination or heap corruption"", ""VECTOR"": ""nan"", ""ATTACKER"": ""remote attacker"", ""PRODUCT"": ""macOS"", ""VERSION"": ""macOS Monterey 12.1, Security Update 2021-008 Catalina, macOS Big Sur 11.6.2"", ""COMPONENT"": ""nan""}"
"In Boa, there is a possible escalation of privilege due to a stack buffer overflow. This could lead to remote escalation of privilege from a proximal attacker with no additional execution privileges needed. User interaction is not needed for exploitation. Patch ID: A20210008; Issue ID: OSBNB00123241.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""stack buffer overflow"", ""IMPACT"": ""remote escalation of privilege"", ""VECTOR"": ""nan"", ""ATTACKER"": ""proximal attacker"", ""PRODUCT"": ""Boa"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"A vulnerability has been identified in APOGEE MBC (PPC) (BACnet) (All versions), APOGEE MBC (PPC) (P2 Ethernet) (All versions), APOGEE MEC (PPC) (BACnet) (All versions), APOGEE MEC (PPC) (P2 Ethernet) (All versions), APOGEE PXC Compact (BACnet) (All versions < V3.5.4), APOGEE PXC Compact (P2 Ethernet) (All versions < V2.8.19), APOGEE PXC Modular (BACnet) (All versions < V3.5.4), APOGEE PXC Modular (P2 Ethernet) (All versions < V2.8.19), Capital VSTAR (All versions with enabled Ethernet options), Desigo PXC00-E.D (All versions >= V2.3 and < V6.30.016), Desigo PXC00-U (All versions >= V2.3 and < V6.30.016), Desigo PXC001-E.D (All versions >= V2.3 and < V6.30.016), Desigo PXC100-E.D (All versions >= V2.3 and < V6.30.016), Desigo PXC12-E.D (All versions >= V2.3 and < V6.30.016), Desigo PXC128-U (All versions >= V2.3 and < V6.30.016), Desigo PXC200-E.D (All versions >= V2.3 and < V6.30.016), Desigo PXC22-E.D (All versions >= V2.3 and < V6.30.016), Desigo PXC22.1-E.D (All versions >= V2.3 and < V6.30.016), Desigo PXC36.1-E.D (All versions >= V2.3 and < V6.30.016), Desigo PXC50-E.D (All versions >= V2.3 and < V6.30.016), Desigo PXC64-U (All versions >= V2.3 and < V6.30.016), Desigo PXM20-E (All versions >= V2.3 and < V6.30.016), Nucleus NET (All versions), Nucleus ReadyStart V3 (All versions < V2017.02.4), Nucleus Source Code (All versions), TALON TC Compact (BACnet) (All versions < V3.5.4), TALON TC Modular (BACnet) (All versions < V3.5.4). The DHCP client application assumes that the data supplied with the “Hostname” DHCP option is NULL terminated. In cases when global hostname variable is not defined, this may lead to Out-of-bound reads, writes, and Denial-of-service conditions. (FSMD-2021-0014)","{""ROOTCAUSE"": ""assumes that the data supplied with the Hostname DHCP option is NULL terminated"", ""WEAKNESS"": ""Out-of-bound reads, writes"", ""IMPACT"": ""Denial-of-service"", ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""DHCP client application"", ""VERSION"": ""nan"", ""COMPONENT"": ""nan""}"
"It may be possible to have an extremely long aggregation pipeline in conjunction with a specific stage/operator and cause a stack overflow due to the size of the stack frames used by that stage. If an attacker could cause such an aggregation to occur, they could maliciously crash MongoDB in a DoS attack. This vulnerability affects MongoDB Server v4.4 versions prior to and including 4.4.28, MongoDB Server v5.0 versions prior to 5.0.4 and MongoDB Server v4.2 versions prior to 4.2.16. Workaround: >= v4.2.16 users and all v4.4 users can add the --setParameter internalPipelineLengthLimit=50 instead of the default 1000 to mongod at startup to prevent a crash. ","{""ROOTCAUSE"": ""size of the stack frames"", ""WEAKNESS"": ""stack overflow"", ""IMPACT"": ""crash MongoDB"", ""VECTOR"": ""extremely long aggregation pipeline"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""MongoDB Server"", ""VERSION"": ""v4.4 prior to and including 4.4.28, v5.0 prior to 5.0.4, v4.2 prior to 4.2.16"", ""COMPONENT"": ""aggregation pipeline""}"
"Stack-based buffer overflow in the function get_key in parse.c of abcm2ps v8.14.11 allows remote attackers to cause a Denial of Service (DoS) via unspecified vectors.","{""ROOTCAUSE"": ""nan"", ""WEAKNESS"": ""Stack-based buffer overflow"", ""IMPACT"": ""Denial of Service (DoS)"", ""VECTOR"": ""unspecified vectors"", ""ATTACKER"": ""remote attackers"", ""PRODUCT"": ""abcm2ps"", ""VERSION"": ""v8.14.11"", ""COMPONENT"": ""function get_key in parse.c""}"
"HyperKit is a toolkit for embedding hypervisor capabilities in an application. In versions 0.20210107 and prior of HyperKit, the implementation of `qnotify` at `pci_vtrnd_notify` fails to check the return value of `vq_getchain`. This leads to `struct iovec iov;` being uninitialized and used to read memory in `len = (int) read(sc->vrsc_fd, iov.iov_base, iov.iov_len);` when an attacker is able to make `vq_getchain` fail. This issue may lead to a guest crashing the host causing a denial of service and, under certain circumstance, memory corruption. This issue is fixed in commit 41272a980197917df8e58ff90642d14dec8fe948.","{""ROOTCAUSE"": ""Fails to check the return value"", ""WEAKNESS"": ""uninitialized memory use"", ""IMPACT"": [""guest crashing the host"", ""denial of service"", ""memory corruption""], ""VECTOR"": ""nan"", ""ATTACKER"": ""nan"", ""PRODUCT"": ""HyperKit"", ""VERSION"": ""0.20210107 and prior"", ""COMPONENT"": ""qnotify at pci_vtrnd_notify""}"
