"cve_id","Container","adp_providerMetadata_orgId","adp_providerMetadata_shortName","adp_providerMetadata_dateUpdated","CVE_Description","cna_providerMetadata_orgId","cna_providerMetadata_shortName","cna_providerMetadata_dateUpdated","CWE_ID","CWE_Description","description_length"
"CVE-2021-40655","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-16T20:18:13.326Z","An informtion disclosure issue exists in Firmware Version An attacker can obtain a user name and password by forging a post request to the getcfg.php page","","","","CWE-863","CWE-863 Incorrect Authorization","154"
"CVE-2021-44534","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-03T15:32:29.306Z","Insufficient user input filtering leads to arbitrary file read by non-authenticated attacker which results in sensitive information disclosure","","","","CWE-200","CWE-200 Exposure of Sensitive Information to an Unauthorized Actor","142"
"CVE-2021-30496","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-01T14:44:50.554Z","The Telegram app for iOS allows remote authenticated users to cause a denial of service application crash if the victim pastes an attacker-supplied message e.g in the Persian language into a channel or group The crash occurs in MtProtoKitFramework NOTE the vendor's perspective is that this behavior can't be considered a vulnerability","","","","CWE-121","CWE-121 Stack-based Buffer Overflow","335"
"CVE-2021-38000","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-15T17:38:15.666Z","Insufficient validation of untrusted input in Intents in Google Chrome on Android prior to allowed a remote attacker to arbitrarily browser to a malicious URL via a crafted HTML page","","","","CWE-20","CWE-20 Improper Input Validation","182"
"CVE-2021-28246","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-21T17:56:02.871Z","CA eHealth Performance Manager through is affected by Privilege Escalation via a Dynamically Linked Shared Object Library A regular user must create a malicious library in the writable RPATH to be dynamically linked when the executable is run The code in the library will be executed as the ehealth user NOTE This vulnerability only affects products that are no longer supported by the maintainer","","","","CWE-426","CWE-426 Untrusted Search Path","396"
"CVE-2021-28248","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-01T14:47:33.329Z","CA eHealth Performance Manager through is affected by Improper Restriction of Excessive Authentication Attempts An attacker is able to perform an arbitrary number of web/frames authentication attempts using different passwords and eventually gain access to a targeted account NOTE This vulnerability only affects products that are no longer supported by the maintainer","","","","CWE-307","CWE-307 Improper Restriction of Excessive Authentication Attempts","368"
"CVE-2021-36367","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-04-29T17:39:23.035Z","PuTTY through proceeds with establishing an SSH session even if it has never sent a substantive authentication response This makes it easier for an attacker-controlled SSH server to present a later spoofed authentication prompt that the attacker can use to capture credential data and use that data for purposes that are undesired by the client user","","","","CWE-345","CWE-345 Insufficient Verification of Data Authenticity","349"
"CVE-2021-36088","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-23T19:55:28.929Z","Fluent Bit aka fluent-bit through has a double free in flb_free called from flb_parser_json_do and flb_parser_do","","","","CWE-415","CWE-415 Double Free","112"
"CVE-2021-36380","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-01T17:45:08.909Z","Sunhillo SureLine before allows Unauthenticated OS Command Injection via shell metacharacters in ipAddr or dnsAddr cgi/networkDiag.cgi","","","","CWE-78","CWE-78 Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection')","134"
"CVE-2021-36387","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-16T17:34:50.926Z","In Yellowfin before there is a Stored Cross-Site Scripting vulnerability in the video embed functionality exploitable through a specially crafted HTTP POST request to the page","","","","CWE-639","CWE-639 Authorization Bypass Through User-Controlled Key","175"
"CVE-2021-41345","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-29T18:20:21.872Z","Storage Spaces Controller Elevation of Privilege Vulnerability","","","","CWE-190","CWE-190 Integer Overflow or Wraparound","62"
"CVE-2021-41780","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-08T16:11:20.756Z","Foxit PDF Reader before and PDF Editor before and PhantomPDF before allow attackers to trigger a use-after-free and execute arbitrary code because JavaScript is mishandled","","","","CWE-416","CWE-416 Use After Free","171"
"CVE-2021-41689","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-17T19:54:59.860Z","DCMTK through does not handle string copy properly Sending specific requests to the dcmqrdb program it would query its database and copy the result even if the result is null which can incur a head-based overflow An attacker can use it to launch a DoS attack","","","","CWE-476","CWE-476 NULL Pointer Dereference","258"
"CVE-2021-41732","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-01T14:22:14.306Z","An issue was discovered in zeek version There is a HTTP request splitting vulnerability that will invalidate any ZEEK HTTP based security analysis NOTE the vendor's position is that the observed behavior is intended","","","","CWE-444","CWE-444 Inconsistent Interpretation of HTTP Requests ('HTTP Request/Response Smuggling')","215"
"CVE-2021-45956","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-18T15:22:33.352Z","Dnsmasq has a heap-based buffer overflow in print_mac called from log_packet and dhcp_reply NOTE the vendor's position is that through do not represent real vulnerabilities to the best of our knowledge","","","","CWE-122","CWE-122 Heap-based Buffer Overflow","201"
"CVE-2021-45008","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-18T15:16:53.285Z","Plesk CMS is affected by an insecure permissions vulnerability that allows privilege Escalation from user to admin rights OTE the vendor states that this is only a site-specific problem on websites of one or more Plesk users","","","","CWE-281","CWE-281 Improper Preservation of Permissions","224"
"CVE-2021-45785","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-25T14:58:03.758Z","TruDesk Help Desk/Ticketing Solution is vulnerable to a Cross-Site Request Forgery CSRF attack which would allow an attacker to restart the server causing a DoS attack The attacker must craft a webpage that would perform a GET request to the endpoint then the victim who has sufficient privileges would visit the page and the server restart would begin The attacker must know the full URL that TruDesk is on in order to craft the webpage","","","","CWE-352","CWE-352 Cross-Site Request Forgery (CSRF)","437"
"CVE-2020-1493","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-06-03T20:28:52.732Z","An information disclosure vulnerability exists when attaching files to Outlook messages This vulnerability could potentially allow users to share attached files such that they are accessible by anonymous users where they should be restricted to specific users To exploit this vulnerability an attacker would have to attach a file as a link to an email The email could then be shared with individuals that should not have access to the files ignoring the default organizational setting The security update addresses the vulnerability by correcting how Outlook handles file attachment links","","","","CWE-922","CWE-922 Insecure Storage of Sensitive Information","588"
"CVE-2020-35587","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-04-26T19:02:35.690Z","In Solstice Pod before the firmware can easily be decompiled/disassembled The decompiled/disassembled files contain non-obfuscated code NOTE it is unclear whether lack of obfuscation is directly associated with a negative impact or instead only facilitates an attack technique","","","","CWE-311","CWE-311 Missing Encryption of Sensitive Data","276"
"CVE-2020-10969","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-26T13:42:41.415Z","FasterXML jackson-databind before mishandles the interaction between serialization gadgets and typing related to javax.swing.JEditorPane","","","","CWE-502","CWE-502 Deserialization of Untrusted Data","136"
"CVE-2020-10968","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-26T13:42:53.983Z","FasterXML jackson-databind before mishandles the interaction between serialization gadgets and typing related to org.aoju.bus.proxy.provider.remoting.RmiProvider aka bus-proxy","","","","CWE-502","CWE-502 Deserialization of Untrusted Data","175"
"CVE-2020-10672","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-26T13:44:45.665Z","FasterXML jackson-databind before mishandles the interaction between serialization gadgets and typing related to org.apache.aries.transaction.jms.internal.XaPooledConnectionFactory aka aries.transaction.jms","","","","CWE-502","CWE-502 Deserialization of Untrusted Data","206"
"CVE-2020-10673","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-26T13:44:01.332Z","FasterXML jackson-databind before mishandles the interaction between serialization gadgets and typing related to com.caucho.config.types.ResourceRef aka caucho-quercus","","","","CWE-502","CWE-502 Deserialization of Untrusted Data","167"
"CVE-2020-18305","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-13T18:25:32.217Z","Extreme Networks EXOS before and before was discovered to contain an issue in its Web GUI which fails to restrict URL access allowing attackers to access sensitive information or escalate privileges","","","","CWE-287","CWE-287 Improper Authentication","198"
"CVE-2020-18900","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-05-01T15:03:59.397Z","A heap-based buffer overflow in the libexe_io_handle_read_coff_optional_header function of libyal libexe before NOTE the vendor has disputed this as described in libyal/libexe issue on GitHub","","","","CWE-787","CWE-787 Out-of-bounds Write","191"
"CVE-2020-8006","adp","134c704f-9b21-4f2e-91b3-4a467353bcc0","CISA-ADP","2024-07-16T16:58:58.550Z","The server in Circontrol Raption through has a pre-authentication stack-based buffer overflow that can be exploited to gain run-time control of the device as root The and pwrstudio binaries on the charging station do not use a number of common exploitation mitigations In particular there are no stack canaries and they do not use the Position Independent Executable PIE format","","","","CWE-121","CWE-121 Stack-based Buffer Overflow","377"
